Record ID,Name,Email,Phone Number,Company Name,Company Domain Name,LinkedIn Company Page,Industry Category,Description,Revenue Category,Employee Size Category,Is Public,Street Address,City,State,Postal Code,Country,Time Zone,First Contact Date,Year Founded
3289672503,Tammy Blount ,jennifer@seemonterey.com,18882211010,SeeMonterey,seemonterey.com,http://linkedin.com/company/monterey-county-convention-&-visitors-bureau,Hospitality and Travel,"See Monterey County, CA is the official travel information website for Monterey County. They provide information on hotels, dining, beaches, events, and things to do in California's Central Coast. They cover various locations including Monterey, Carmel...",Medium,Micro,False,401 Camino El Estero,Monterey,CA,93940,United States,America/Los_Angeles,2020-03-30,2000
3289221812,Unknown,unknown70@invalid.com,8312054748,Alpha Heart Health LLC,alphahearthealth.com,https://www.linkedin.com/company/alpha-heart-health-llc,Healthcare,"ALPHA HEART HEALTH is a healthcare company that specializes in providing equitable, affordable, and accessible chronic disease prevention and management services to residents in Monterey, Santa Cruz, and San Benito Counties.",Small,Micro,False,101 Cooper Street,Santa Cruz,CA,95060,United States,America/Los_Angeles,,2019
3289221811,Angela Fucci ,larissaanelson@yahoo.com,8312004098,"We Hike, Inc.",wehike.org,,Other,,Small,,False,1697 San Lucas St,Seaside,CA,93955,,,2020-03-30,2019
3289221807,Tamesh Sharma ,kunal@swiftfiletransfer.com,,KumiLabs,kumilabs.com,https://www.linkedin.com/company/kumi-labs-p-ltd-,Technology,Our vendor URL'sBlackberry specialists who had collaborated in different contexts were brought together to deliver you valuable products and services. We leverage our core competencies to generate solutions combining advanced mobile technologies and sc...,Large,Small,False,KUMI,Gurugram,,,India,Asia/Kolkata,2020-03-30,2013
3289221805,Jamie Grooms ,mpresti@saferxpharmaceuticals.com,3523754849,"SAFERx Pharmaceuticals, LLC",saferxpharmaceuticals.com,https://www.linkedin.com/company/saferx-pharma,Healthcare,SafeRx Pharmaceuticals is a development stage drug company pursuing FDA approval of our new patented platform of products designed to solve a critical but previously unaddressed dimension of the U.S. opioid crisis the combination of opioids with alcoh...,Medium,Micro,False,1067 Morse Dr.,Pacific Grove,CA,93950,United States,America/New_York,2020-03-30,2021
3289672499,Charles Bello,charles.bello@conferencedirect.com,13236553848,ConferenceDirect,conferencedirect.com,https://www.linkedin.com/company/conferencedirect,Hospitality and Travel,ConferenceDirect is a full service meeting and event management company providing customized solutions and exceptional customer service. ConferenceDirect is a leading provider of global meeting planning solutions. ConferenceDirect partners with organiz...,Large,Large,False,6300 Wilshire Blvd,Los Angeles,CA,90048,United States,America/Los_Angeles,2020-03-30,1998
3289672497,Ruhnke Henry,henryr@wrdarch.com,5593252038,Wrdarch,wrdarch.com,https://www.linkedin.com/company/wr&d-architects,Real Estate and Development,"Wald, Ruhnke & Dost Architects is a community-based architecture and interior design firm that has been serving the Monterey Bay region and beyond since 1963. With a focus on laying a foundation for the future, planning successful business environments...",Large,Small,False,2340 Garden Rd,Monterey,CA,93940,United States,America/Los_Angeles,2020-03-30,1963
3289731309,Starla Warren ,jgoebel@hamonterey.org,8317755000,Hamonterey,hamonterey.org,,Public and Government Services,,Large,Small,False,1 Haciendas Place,Salinas,CA,93907,United States,America/Los_Angeles,2020-03-30,1941
3289672495,John Jackson,jjackson@fullerton.edu,6572782011,"California State University, Fullerton",exchange.fullerton.edu,https://www.linkedin.com/company/california-state-university-fullerton,Education,"CSU Fullerton Auxiliary Service Corporation (ASC) was incorporated on October 26, 1959 as a nonprofit public corporation for the purpose of promoting and assist",Large,Enterprise,False,800 N State College Blvd,Fullerton,CA,92831,United States,America/Los_Angeles,2020-08-19,1957
3289672494,Paula Kehoe,pkehoe@sfwater.org,4159204600,SAN Francisco Public Utilities Commission,sfwater.org,https://www.linkedin.com/company/sfpuc,Other,"The San Francisco Public Utilities Commission (SFPUC) is a public agency that provides water, wastewater, and electric power services to the city of San Francisco and the surrounding Bay Area counties. The SFPUC delivers clean and pure drinking water t...",Large,Enterprise,False,525 Golden Gate Avenue,San Francisco,CA,94102,United States,America/Los_Angeles,2020-03-30,1930
3289731306,Kent Bransford MD,kent@juniperhealth.com,,Juniper Health,juniperhealth.com,https://www.linkedin.com/company/juniper-health,Healthcare,Juniper Health is a unique solution that bridges the communication gap between you and your doctor to ensure all your important medical tests are done and tracked over time. Our web based platform protects you and your family against unnecessary illnes...,Medium,Micro,False,,,CA,93953,United States,,2020-03-30,2009
3289672488,Bob Lippi,bob@bobtheprinter.com,8318994038,Bob The Printer,bobtheprinter.com,https://www.linkedin.com/company/bob-the-printer,Other,"Bob the Printer offers Printing, Promotional Products and Smiles for the hospitality industry and general business. Serving Central California and beyond from Monterey Peninsula, CA. Printing Services",Medium,Micro,False,5 Maiden Court,Seaside,CA,93955,United States,America/Los_Angeles,2020-03-30,2009
3289672486,Gary Cursio,gcursio@deltaviewgc.com,,deltaviewgc.com,deltaviewgc.com,,Other,,Small,,False,,,CA,,United States,,2020-03-30,2009
3289672485,Kevin DAngelo,kevin@baronanddangelo.org,,baronanddangelo.org,baronanddangelo.org,,Other,First | Previous Picture | Next Picture | Last | Thumbnails,Small,,False,,,CA,,United States,,2020-03-30,2009
3289731303,Derek Derdivanis,derek.derdivanis@vistage.com,18585095887,Vistage Worldwide Inc,vistage.com,https://www.linkedin.com/company/vistage,Other,Vistage is the world’s largest and most comprehensive executive coaching organization for small and midsize businesses. We help CEOs and business owners grow their business through executive coaching and peer advisory groups. Our members participate in...,Large,Enterprise,False,11452 El Camino Real,San Diego,CA,92130,United States,America/Los_Angeles,2020-03-30,1957
3289731298,rock clapper,rockclapper@gmail.com,6506950400,Band of Angels,bandangels.com,https://www.linkedin.com/company/band-of-angels,Finance and Legal,"Band of Angels is Silicon Valley's oldest angel investment group. They are a group of 150+ angel investors who invest their time and money into new, cutting-edge startup companies. They offer financial and advisory services to start-up companies and ha...",Medium,Medium,False,750 Battery Street,San Francisco,CA,94111,United States,America/Los_Angeles,2019-03-06,1994
3289731297,Griselda Gil Solis,griselda@opportunityfund.org,14082970204,Opportunity Fund,opportunityfund.org,https://www.linkedin.com/company/opportunity-fund,Other,"Opportunity Fund advances the economic well being of working people by helping them earn, save, and invest in their future. At Opportunity Fund, we help our neighbors, the hard working people getting by on modest wages in California. We achieve this by...",Large,Medium,False,100 Bush Street,San Francisco,CA,94104,United States,America/Los_Angeles,2020-03-30,1993
3289672476,Jim Hale ,joanne@browndogpartners.com,15598755607,Brown Dog Partners,browndogpartners.com,https://www.linkedin.com/company/brown-dog-partners,Finance and Legal,"Brown Dog Partners builds entrepreneurial success stories through the simple vision of connecting investors, entrepreneurs, companies and communities with the joy of commercially viable innovation. We are successful entrepreneurs and corporate executiv...",Medium,Micro,False,700 Godwin Ave,Midland Park,NJ,07432,United States,America/New_York,2020-03-30,2011
3289672474,Jennifer Golden,jen@luvrocx.com,8312778947,LUV ROCX,luvrocx.com,,Other,Our mission is to provide handmade teddy bears and clothing to foster kids. Come and join us in spreading luv!,Small,,False,1120 Forest Avenue #247,Pacific Grove,CA,93950,,,2020-03-30,2011
3289672473,Omar Perez ,srhyans@xinampa.bio,8313832422,Xinampa,xinampa.bio,https://www.linkedin.com/company/xinampa,Other,"XINAMPA BIO HUB is a Salinas, CA based community lab that promotes technological literacy and training. They develop services and programs to complement existing institutions and organizations, strengthening the local economy. They empower individuals ...",Medium,Micro,False,1213 Bellehaven St.,Salinas,CA,93905,United States,America/Los_Angeles,2020-03-30,2019
3289672472,Emily Ham,emily@sccbusinesscouncil.com,,SCC Business Council,sccbusinesscouncil.com,https://www.linkedin.com/company/santa-cruz-county-business-council,Non-Profit,"The Santa Cruz County Business Council, est. 1996, is a cross-section of business leaders working to support Santa Cruz County economic vitality.",Medium,Small,False,877 Cedar Street,Santa Cruz,CA,95060,United States,America/Los_Angeles,2021-07-06,1996
3289672470,Paul Sciuto ,diana@my1water.org,8313723367,my1water.org,my1water.org,https://www.linkedin.com/company/mrwpca,Other,Monterey Regional Water Pollution Control Agency (MRWPCA),Medium,Small,False,5 Harris Court,Monterey,CA,93940,United States,America/Los_Angeles,2020-03-30,1972
3289667393,Delia Leal ,kshoup@middlebury.edu,8024433000,Middlebury College,middlebury.edu,https://www.linkedin.com/school/middlebury-college,Education,"Middlebury College is a nationally recognized academic institution that encompasses a liberal arts undergraduate college, 38 Schools Abroad programs, 11 summer immersion Language Schools, the Bread Loaf School of English, the Bread Loaf Writers' Confer...",Large,Large,False,Mailing Address Middlebury College,Middlebury,VT,05753,United States,America/New_York,2020-03-30,1800
3289667392,Loreli Cappel,lcappel@sloevc.org,8057882013,Economic Vitality Corporation,sloevc.org,https://www.linkedin.com/company/economic-vitality-corporation-of-san-luis-obispo-county,Non-Profit,"Covering a large region on the beautiful California Central Coast, the EVC provides local businesses and entrepreneurs with a wide range of resources including workshops and seminars, international trade consultation, angel investor and venture capital...",Medium,Micro,False,735 Tank Farm Road,San Luis Obispo,CA,93401,United States,America/Los_Angeles,2020-03-30,1994
3290211204,Linda Byrne,lindab@hrcmc.org,8314249186,hrcmc.org,hrcmc.org,https://www.linkedin.com/company/housing-resource-center-of-monterey-county,Other,"The Housing Resource Center of Monterey County is a non-profit organization that aims to end and prevent homelessness in Monterey County and beyond. They provide a range of services including new home buyer education, rent assistance, and homeless prev...",Large,Small,False,60 West Market Street,Salinas,CA,93901,United States,America/Los_Angeles,2020-03-30,1984
3289731288,Richard Dilluvio,rdilluvio@cityofpasadena.net,16267447311,City of Pasadena - Public Agency,cityofpasadena.net,https://www.linkedin.com/company/city-of-pasadena,Finance and Legal,"The City of Pasadena is a public agency located in California. It is the official government entity responsible for managing and providing various services to the residents of Pasadena. The city offers a wide range of services, including public safety,...",Medium,Enterprise,False,100 Garfield Avenue,Pasadena,CA,91101,United States,America/Los_Angeles,2020-03-30,2018
3289731287,Kari Bernardi,kari@supernaturalchef.com,18312360987,Super Natural Foods,supernaturalchef.com,https://www.linkedin.com/company/super-natural-foods-company,Other,"Super Natural Foods is a company that focuses on making healthy living fresh, simple, and delicious. They create and teach plant-based foods and share unique and helpful recipes, techniques, and preparations. They are known for their divinely decadent ...",Medium,Micro,False,PO Box 22992,CARMEL,CA,93923,United States,America/Los_Angeles,2020-03-30,2018
3289731286,Unknown,unknown71@invalid.com,5597336441,"Tulare County, California",co.tulare.ca.us,https://www.linkedin.com/company/county-of-tulare,Other,Tulare County is a county in the US state of California.,Large,Enterprise,False,230 East Chestnut Street,Exeter,CA,93221,United States,America/Los_Angeles,2020-12-09,1852
